text	classify
اں پاکستان کا تیسرا حصہ ثابت کرے گا کہ وہ بھی بلاول بھٹوزرداری 💐 کے ساتھ ہے انشاللہ BBZinGB	0.0
ڈھیل دی گی حکومت تو یہ ذلیل لوگ اور سر پر چڑھیں گے ۔۔۔پکڑ کر ذرا ڈرائنگ روم کی سیر کروائیں گے ۔۔سافٹ وئیر اپڈیٹ ہو گا تو سارے وائرس نکل جائیں گے اور بالکل smooth چلیں گے 🤷 ♀️😡	1.0
آج کل نون لیگ والوں کے دل ودماغ پر سوار ہے لفظ `` نانی '' 😂	1.0
آخر مخصوص نشست اسی کام کے لیے ملی ہے بھونکا اور بھونکا 😀	1.0
جی آہو 😂	0.0
الحمدللہ حفیظ سینٹر میں لگنے والی آگ تو بجھ گئی ہے۔ لیکن جو اقتدار حاصل کرنے کی آگ آپ کو لگی ہوئی ہے وہ بھی جلد بجھا دی جائے گی 🤭😂😂😂	0.0
رات بھر جاگتے  ہیں ہم کچھ ایسے لوگوں کی خاطر جنہیں کبھی دن کے اجالو میں بھی ہماری یاد نہیں آتی۔	0.0
🌚😹😹💔 '' → **ههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههہ⇇☻	0.0
 صفدر کی حالت بھی گلو بٹ والی ہی ہے 😂	1.0
اس حکومت کی زہانت اور سیریس نس کا اندازہ اس بات سے لگا لیں کہ چینی اور شوگر انکوائری کروائ کہ چور پکڑ سکیں اور خود ہی چینی اور آٹا چور مشہور ہو گۓ 	1.0
😂 😂 😂 باجی مینو تے کچھ وی چنگا نی لگیا	0.0
زبردست جواب دیا ہے بھائی جان 👍 👍 👍 👍 👍 👍	0.0
چپ کر 😂🤣🤣🤣🤣 آج کوئی تمیز نہیں 😂🤣🤣🤣🤣	0.0
یہ شاید جرمنی اور جاپان کے بارڈر کے قریب ہے 😂😂😂	0.0
بہتر ہے کہ اپ واپس اپنی اصل زندگی میں واپس آجائیں یہ لوگ اپکو جینے نہیں دیں گے 😂😂😂😂	0.0
@Shoaib_Jatt محنت کر رہا تھا کئی سال سے فود تو چانس ملا تو ٹھیک ہوا، مگر آپ اس طرح تصویر لگا کر زیادتی کر رہے ہیں تنقید کریں مگر ایسے دل نہ توڑیں کسی کا ۔ حسن علی پہ فوکس کریں جو ٹیلینٹڈ ہو کے بھی اپنا فیوچر ٹک ٹاک میں تباہ کر رہا ہے ٹیم کو بھی نقصان اور 	0.0
`` ایسی تصویر بنا روتے ہوئے خوش بھی لگوں غم کی ترسیل تو ہو ، غم کا تماشہ نہ بنے `` 💔	0.0
بیشک سبحان اللہ 🌹🌿	0.0
❤سانسوں میں جاری رہتا ھے محمد ص کا قصیدہ کرتی ھیں دل کی دھڑکنیں ہر دم علی ع علی ع ❤	0.0
کامران خان کی ٹویٹس دیکھیں اور خُود ہی اندازہ لگا لیں ... بوکھلائے ہُوئے ہیں😂	1.0
سندھ پولیس شائد مہنگائی کی وجہ سے ہی چھٹی پر چلی گئی ھے۔ دفتر آنے جانے کا خرچہ بچاکر گزارہ ہو جاے گا۔ 	1.0
دنیا کا سارا گند ایک طرف۔۔اور Indianarmy بھی اسی طرف۔۔😂😂😂	0.0
 دیکھتے ہیں کون سب سے اچھی جگت مارتا ہے ... پٹواریوں_کی_مادرملت تو دیکھو جیسے میموری کارڈ والی باندری 😜	1.0
 ہم نے کہہ دیا کہ، جلسہ ناکام ہے تو مان لو کہ ناکام ہے، بحث کرنے کی اجازت ” نشتہ ” ❤️😃❤️😃❤️😃❤️😃❤️	1.0
میرے اور آپکے سیاست دانوں کے بغیر بھی ملک چل سکتا ہے لیکن افواج پاکستان کے بغیر ملک بچ ہی نہیں سکتا اسلیئے اپنی فوج کی قدر کیا کریں 🌷🇵🇰 پاک آرمی ہمارا فخر	0.0
جب تم جیسے دلال ملک کی سودے بازی سے بعض آجائیں گے😡 بوٹ_کو_عزت_دو بلکہ بوٹ چاٹو	1.0
بہرحال ٹی وی نیوز سے ایک بور ڈرامہ چینل پہ لگایا دماغ کو کافی سکون ملا 	1.0
جیسے تمہارا نواز شریف چلا رہا ہے ۔ میرا مطلب تمہارے گھر کا خرچہ۔😂😅🤣	1.0
پاکستان کے مومن ججز انصاف کرنے میں 128 ممالک میں سے 118 نمبر پر آئے۔ جبکہ بیلجیم کے کافر ججز پہلے نمبر پر آگئے ... 😐	1.0
شبلی صاحب سے یہ بھی پوچھ لیں نواز شریف کو تو لانے میں ٹائم لگے گا اوہ بھای مریم بھی تو چھ ھفتہ کی ضمانت پر ھے اسے تو پکڑ لیں۔ قوم سے مذاق نہ کریں پلیز🙏	1.0
😂😂😂 شکریہ کوٹ کرنے کے لئیے 😜	0.0
یہ عورت نہیں کتیا ہے انہیں پاجاموں کی ضرورت نہیں ہوتی	1.0
بہت پہچان ہے تمھیں لہجوں کی 😡😡😡	0.0
زندگی کو روگ مار دیتا ہے دل کو شوق مار دیتا ہے ❤ انسان خود نھی مرتا اک بیوفا یار مار دیتا ھے۔ 💔💘	0.0
یہ سب کرکے موجودہ سیاسی منظر نامے میں پیپلزپارٹی ان ہوگئی ہے ورنہ نون لیگ اور نواز شریف ہی نظر آرہے تھے	1.0
کہتی آپ دوسری لڑکیوں کو چھیڑ رے😂😂😂	0.0
یہ اداروں کا تصادم کس نے کروایا یہ استعفیٰ کس کا آنے والا ہے یہ سی پیک کو وزارت کے ساتھ منسلک کر کے کس سربراہ کی چھٹی ہونے جا رہی ہے ۔ لیکن تم نے گھبرانا نہیں 😂😂 StateAboveStateRejected	1.0
😭😭😭😭😭😭😭 مرشد میں تے مولانا دی کراچی جلسے میں چ اکانومی آلی گل اوس دن دی پھڑ کے بیٹھا ہویا ہاں تے باقی گلاں نوں وی جد رلا کے ویکھیے تے ایہہ ای پکچر نظر آؤندی اے	1.0
کائنات کی سب سے مہنگی چیز احساس ہے جو دنیا کے ہر انسان میں نہیں ہوتی💕	0.0
پیٹ میں لُقمے پُورے ہوں تو چہرہ بھی تھوڑے دِن میں نُورانی ہو جاتا ہے 🍂 اردو_زبان	1.0
نواز شریف صاحب کا علاج کلیے لندن جانے کا فائدہ سب سے زیادہ ان جعلی حکمرانو کو ہوا ہیں👀	1.0
😧نہیں ہانی کو ووٹ کرو حور کی ٹوئیٹ بہترین ھوتی ہے 🙏	0.0
میاں صاحب تو پہلے ہی قبر کے کنارے کھڑے تھے زرداری نے پاؤں کے نیچے کیلے کا چھلکا اور رکھ دیا 😉	1.0
بس پھر مُرشد جانیں اور ہم ؀ ♥️	0.0
خوشی ہوئی زندہ دیکھ کر بالکل وی نہیں 	0.0
یہ چیز 👍👍	0.0
ہمارے گاؤں شاہ کوٹ والی سائیڈ ہر چیز کے اندر کیڑا ہوتا ھے 😭😭🙏	1.0
 پتہ ہے بنگلادیش ہم سے آگے کیوں نکل گیا۔؟ کیوں کہ وہاں نا بُھٹو زندہ ہے نا کسی کُتے کے بچے کو شیر سمجھا جاتا ہے 😁	1.0
😂😂😂😂 پہلوان جی لگدا آج اسکول وچ ٹیچر نے ڈانٹا تہانو ۔۔سارا غصہ بابے تے کڈ رے ہو تسی 😂😂😂😂	0.0
ملکہ کو معشوقہ بنا لو 😉تب وہ تمہاری ساری زندگی مانے گی 😊😊	0.0
یہ تبدیلی نہیں تو اور کیا ہے 1970 سے 70پارٹیاں کام کررہی تھی لیکن اب صرف 2 ہی رہ گئ ایک پی ٹی آئی اور پی ڈی ایم مطلب پاکستان ڈنگر موؤمنٹ 😂😂😂	1.0
سر آپ نے تو غزوۂ ہِند کرنا تھا ، آپ غزوۂ سندھ کر رہے ہیں۔ 😐 StateAboveStateRejected	1.0
بلکل درست کہا محسن داوڑ رکن قومی اسمبلی ہیں ایک حلقہ کی عوام کی نمائندہ ہے ان نظرانداز کر نا ظلم ہیں خاصکر پختون قوم کی ساتھ 😢😢	1.0
کھانا کھا کر فارغ نہ بیٹھا کریں سیر کیا کریں😂😂😂	0.0
آپ کی ریسرچ مکمل نہیں ہوسکتی ناممکن ہے ناممکن 😂😂	0.0
میکو پتہ ہے میری رخصتی کے وقت میرے گھر والے روئے گے نہیں خوش ہو گے سب😛 😂😂😂😂😂	0.0
خان صاحب پہلے وزیر اعظم ہونگے جوکہ مہنگائی کی وجہ سے نکلے گے ورنہ جس بندے نے پورے کیریر میں نوبال ہی نا کروائی ہو وہ کرپشن کیا خاک کریں گا،،	1.0
پٹواری وہ مخلوق ہے جس کے پیدا ہونے پر ڈاکٹر کہتا ہے وہی ہوا جس کا ڈر تھا🎶	1.0
جھوٹ کے پاٶں کہاں ھوتے ہیں ۔😆😆😆	0.0
الھم صل علی محمد وعلی آل محمد 🌷 صل اللہ علیہ وآلہٖ وسلم 🌷 جزاک اللہ خیر	0.0
ماشااللہ ♥️ اللہ تعالی آپ کو اسی طرح خوش رکھے۔ آمین۔	0.0
مسلم لیگ ن کے فالورز نواز شریف کی فوج کے خلاف تقریر کے بعد تقسیم ھو گئے 70_ عمران خان کے ساتھ اور 30 نواز شریف کے ساتھ 😊	1.0
*لہجہ* *★ ... اپنی باتوں میں لہجے کا خاص خیال رکھو کیونکہ الفاظ سے کہیں زیادہ لہجے کا اثر پڑتا ہے ... ★*	0.0
چچا مت بلاو 😱 ابھی تو پارٹنر ڈھونڈنا ہے	0.0
سہی کیا کل رات سے ان کے میڈیا میں ہمارے سول وار لگی ہوئی ہے اتنا تو بنتا ہے😂	1.0
میں بھی جناب ان میں سے ہی ہوں✋	0.0
حکومت کا یہ ترجمان بھی گھٹیا باتیں ہی کرتا ہے 😜💯✔👍	1.0
پاکستانیوں کا سٹائل ہے یہ اُم باسط  ذرا توجہ ملے تو زمین پر چلنا چھوڑ دیتے ہیں	1.0
امام عشق و محبت سیدی سرکار اعلی حضرت رحمہ اللہ کا 🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9-9	0.0
صادق اور امین کینے والا نظر نہیں آرہا ہے مولانا طارق جمیل مہنگائی کے بارے میں کچھ نہیں بولتاکہ ہہ مہنگائی کیوں بنی ہوئی ہے😓	1.0
😆😆😆😆یہ چپچپا کیڑا ہے	0.0
منزل قریب سی پر ماڑے نصیب سی۔ بہت اچھی غزل ھے جس کی بھی ھے👌	0.0
میٹھا ضرور بنیں مگر اتنا بھی نہیں کہ لوگ آپ کی جلیبیاں بنانا شروع کردیں	1.0
چیف آف آرمی اسٹاف کی کال نے کافی اچھا اثر دکھایا ہے۔۔ایک ہی خوراک سے سبکی طبیعت بہتر ہو گئ ہے۔۔۔مکمل آرام کے لئے روٹین چیک اپ کراتے رہےیں سب۔۔۔مکمل افاقہ ہو جائے گا۔۔انشا ء اللہ۔۔🤓😇	1.0
ابھی کہا مٹر اتنے مہنگے ہیں 😠	0.0
مرد حضرات کو ہارٹ اٹیک اس لئے بھی زیادہ ہوتا ہے کیونکہ وہ دل کا کثرت سے استعمال کرتے ہیں آئے دن سچا پیار	1.0
 سیریس بات پہ بھی مذاق کرنے والا کیڑا صرف پاکستانیوں میں ہی ہے کیا😂😜	0.0
سلیم ٹومی🐕🐕 دونوں پاٶں پر بیٹھ کے زبان باہر نکال کے دیکھاٶ	1.0
 یہ جو دھشت گردی سے پاک دھرتی ھے اس کے پیچھے وردی ھے🇵🇰 پھیلا جتنا بھی انتشار ھے اس کے پیچھے مریم فرار ھے💃	1.0
ایک ہماری نانی ہے جو اب بچوں کیطرح فرمائش کرنے لگی ہے کہ مجھے سمسنگ کا ٹچ موبائل خرید کے دیں ایتھے رکھ😂	1.0
تسسی گل بھولدے نہیں کدو وایكهدا حلے وی کے مشوانی کدی تے مڑ ے گا 😁	0.0
 اکڑ تو سبھی میں ہوتی ہے بس ... .. جھکتا وہی ہے جسے فکر ہوتی ہے 🙌	0.0
 آج ہی اپنے فالوورز میں یقینی اضافہ کریں 👈 ریٹویٹ کریں 👈 کمینٹ سیکشن میں اپنا نام مینشن کریں 👈 ریٹویٹ والوں کو فالو کریں…	0.0
پبلک بوتھ ھوتے ہیں پبلک ٹوائلٹس ھوتی ہیں پبلک انفارمیشن سینٹرز بھی ھوتے ہیں لیکن یار public crying center کیوں نہیں ھوتے😢😢😢😢😢😢😢😢😢😢 ؟ جہاں دل ہلکا کیا جاسکے اور کسی کو تکلیف بھی نہ ھو	1.0
اچھا یہ نالائقی کی آگ ہے جب دفتروں میں رکھی فائلز ،بلڈنگز میں رکھے ریکارڈ جلاۓ جاتے تھے تب وہ آگ بیغیرتی کی ہوا کرتی تھی😂🔥🔥🔥	1.0
 پٹواریوں_کی_مادرملت جیسے بنا سوار کے سواری 😜	1.0
محبّت مانگ کر لینی پڑے اس دکھ کو سمجھتے ہو میاں؟ 💔	0.0
ماشاءاللّه میرے بھائی میری بھی یہی سوچ ہے اور مزے کی بات کچھ کتے اس لسٹ میں بھی موجود ہیں 😜	1.0
آج سے40 دن پہلے 🖐️ صاحب کراچی کیلئے 1100 ارب کاوعدہ کرآئے تھے شائد نشہ اترنے کے بعد یاد نہ رہا ہو۔	0.0
وہ وقت آگیا ھے جب ووٹ چور نااہل اور سلیکٹڈ حکمرانوں کو عوامی قہر کا سامنا کرنا پڑے گا ✊✊ مریم نواز کی للکار	1.0
زندگی میں اکثر کچھ لوگ ایسے بھی مل جاتے ہیں جنہیں چاہا جا سکتا ہے پایا نہیں کیوں کہ وہ کسی اور کی قسمت میں ہوتے ہیں😍☺	0.0
دیکھ ساقی کیسے بستا ھے عشق وجود میں۔۔۔ 💕 سلطنت میری ھے رگ رگ پہ حکومت یار کی۔۔۔ 💕	0.0
بھائیوں کو یوٹرن کے بعد دوسرے نمبر پر سب سے زیادہ نقصان `` آج نان اسٹاپ خان کے ساتھ '' پہنچا رہے ہیں 😂😂	1.0
پہلوان سکول نہیں کالج جاندے نے۔😂😂😂 تے کالج دے سر مینوں کہندے نے اے بڑی معزز بچی اے۔😍😍	0.0
چائے ٹھنڈی ہوگئ ٹویٹیں کرتے کرتے غالب😢😢	0.0
کمروں میں آ کر ٹہلتی ہے بھٹکی ہوئی اک آتما کس نے کہا تھا صحن سے بوڑھے شجر کو کاٹ دے 🍂 اردو_زبان	0.0
